Date,o
2021-05-03,"{'deposit': 20.196818714683, 'inhouse': 14.544343944744, 'inter': 1.76590283605539, 'total': 41.569485004683, 'withdrawal': 5.06241950920064}"
2021-05-04,"{'deposit': 17.3511621609767, 'inhouse': 11.4887904994881, 'inter': 1.9038604891744701, 'total': 36.2377824109767, 'withdrawal': 5.4939692613374}"
2021-05-05,"{'deposit': 17.3980646245241, 'inhouse': 10.5935989699976, 'inter': 1.6733182620834701, 'total': 34.9528906545241, 'withdrawal': 5.28790879791894}"
2021-05-06,"{'deposit': 19.4946077665255, 'inhouse': 11.1868259676135, 'inter': 1.701598747112, 'total': 37.7893814365255, 'withdrawal': 5.4063489552745}"
2021-05-07,"{'deposit': 19.8129227326623, 'inhouse': 11.3346198248368, 'inter': 1.7987596081327402, 'total': 38.0138939626623, 'withdrawal': 5.06759179703049}"
2021-05-08,"{'deposit': 17.1049295336985, 'inhouse': 10.1623985499071, 'inter': 1.78757253860713, 'total': 34.7199240736985, 'withdrawal': 5.66502345148574}"
2021-05-09,"{'deposit': 12.743179954212, 'inhouse': 9.02556576988474, 'inter': 1.6115338699436799, 'total': 29.075590904212, 'withdrawal': 5.69531131017158}"
2021-05-10,"{'deposit': 18.6770312601661, 'inhouse': 11.6162288447551, 'inter': 2.26468591289041, 'total': 38.2284999901661, 'withdrawal': 5.67055397235445}"
2021-05-11,"{'deposit': 14.1737113724968, 'inhouse': 8.72571732014593, 'inter': 1.42857381841588, 'total': 28.9987565024968, 'withdrawal': 4.6707539914382}"
2021-05-12,"{'deposit': 13.1782766041464, 'inhouse': 9.64726364326105, 'inter': 1.48167341231886, 'total': 28.7958996941464, 'withdrawal': 4.48868603442009}"
2021-05-13,"{'deposit': 12.9439063488158, 'inhouse': 8.73700215083052, 'inter': 1.81502940329013, 'total': 27.9605777988158, 'withdrawal': 4.46463989587935}"
2021-05-14,"{'deposit': 13.8303754416888, 'inhouse': 7.17382662731929, 'inter': 1.19409541805722, 'total': 25.9117659016888, 'withdrawal': 3.71346841462348}"
2021-05-15,"{'deposit': 12.1884179803821, 'inhouse': 7.2769751201252, 'inter': 1.05158761779061, 'total': 24.3777303303821, 'withdrawal': 3.8607496120841898}"
2021-05-16,"{'deposit': 9.42552107395939, 'inhouse': 7.09574339504394, 'inter': 0.994011309269158, 'total': 20.5725446039594, 'withdrawal': 3.05726882568691}"
2021-05-17,"{'deposit': 14.6137748226833, 'inhouse': 7.82327997045227, 'inter': 1.58065410298045, 'total': 27.7956203026833, 'withdrawal': 3.77791140656728}"
2021-05-18,"{'deposit': 10.4894941231802, 'inhouse': 6.23040156471242, 'inter': 1.3875728344318499, 'total': 21.5272491431802, 'withdrawal': 3.4197806208557298}"
2021-05-19,"{'deposit': 26.7213066684281, 'inhouse': 9.98105623191557, 'inter': 3.05891465262662, 'total': 45.4026336384281, 'withdrawal': 5.6413560854578}"
2021-05-20,"{'deposit': 27.1303071279161, 'inhouse': 13.7491200292795, 'inter': 2.96033965293049, 'total': 50.0396469779161, 'withdrawal': 6.19988016779004}"
2021-05-21,"{'deposit': 27.3649581022885, 'inhouse': 13.9522494789995, 'inter': 1.95989793602092, 'total': 47.5164707422885, 'withdrawal': 4.23936522497957}"
2021-05-22,"{'deposit': 19.0767600525997, 'inhouse': 10.7365145836092, 'inter': 1.81647339481945, 'total': 37.4948645625997, 'withdrawal': 5.8651165315714}"
2021-05-23,"{'deposit': 15.4250553276079, 'inhouse': 10.2444184985812, 'inter': 1.6038630457802499, 'total': 32.4441225476079, 'withdrawal': 5.17078567563855}"
2021-05-24,"{'deposit': 17.185336952848, 'inhouse': 11.0725152390929, 'inter': 1.8324904375195699, 'total': 34.309107792848, 'withdrawal': 4.21876516338749}"
2021-05-25,"{'deposit': 14.9759430679663, 'inhouse': 9.08495597273307, 'inter': 1.49295165882886, 'total': 29.3531289079663, 'withdrawal': 3.79927820843807}"
2021-05-26,"{'deposit': 13.468193178933, 'inhouse': 7.82293491296998, 'inter': 1.3183405516904099, 'total': 26.525900698933, 'withdrawal': 3.91643205533961}"
2021-05-27,"{'deposit': 10.8127285139113, 'inhouse': 7.22372474800702, 'inter': 1.04174827354035, 'total': 22.0534029139113, 'withdrawal': 2.97520137845263}"
2021-05-28,"{'deposit': 12.0396991662714, 'inhouse': 6.68187869202963, 'inter': 1.00977556748028, 'total': 23.3305918862714, 'withdrawal': 3.59923846049009}"
2021-05-29,"{'deposit': 7.11353843259706, 'inhouse': 6.05417404363017, 'inter': 0.749658532937964, 'total': 16.8705187225971, 'withdrawal': 2.9531477134318598}"
2021-05-30,"{'deposit': 5.68373772602136, 'inhouse': 4.09392146727628, 'inter': 0.63012488054615, 'total': 12.4781180060214, 'withdrawal': 2.07033393217757}"
2021-05-31,"{'deposit': 7.10076569866044, 'inhouse': 5.07649143143767, 'inter': 0.77202510646042, 'total': 15.8712847686604, 'withdrawal': 2.92200253210191}"
2021-06-01,"{'deposit': 7.03250688007026, 'inhouse': 5.47069437322785, 'inter': 0.7303045612343211, 'total': 16.4947988700703, 'withdrawal': 3.26129305553783}"
2021-06-02,"{'deposit': 7.91630483685592, 'inhouse': 5.46552934740964, 'inter': 0.69941895284139, 'total': 16.8944969768559, 'withdrawal': 2.81324383974897}"
2021-06-03,"{'deposit': 7.9089870933252, 'inhouse': 6.38583878646487, 'inter': 0.809934649682238, 'total': 18.3011248333252, 'withdrawal': 3.19636430385289}"
2021-06-04,"{'deposit': 6.43498993718894, 'inhouse': 4.9877011387184105, 'inter': 0.679858228813897, 'total': 14.9119110671889, 'withdrawal': 2.80936176246769}"
2021-06-05,"{'deposit': 4.37790856080643, 'inhouse': 3.41120876599193, 'inter': 0.5343850931500751, 'total': 10.4483949708064, 'withdrawal': 2.12489255085799}"
2021-06-06,"{'deposit': 2.7974481814235, 'inhouse': 2.35525948369987, 'inter': 0.380503648900514, 'total': 7.4526047114235, 'withdrawal': 1.91939339739962}"
2021-06-07,"{'deposit': 4.82071425626289, 'inhouse': 3.07210011033157, 'inter': 0.49970703619809403, 'total': 10.9920234462629, 'withdrawal': 2.59950204347034}"
2021-06-08,"{'deposit': 4.6584805033878, 'inhouse': 3.10041257554728, 'inter': 0.7083080865779391, 'total': 11.0616304333878, 'withdrawal': 2.59442926787478}"
2021-06-09,"{'deposit': 4.01762797607775, 'inhouse': 1.9864073348606102, 'inter': 0.687109727998586, 'total': 9.19961961607775, 'withdrawal': 2.5084745771408}"
2021-06-10,"{'deposit': 7.67077518043223, 'inhouse': 3.76370180124824, 'inter': 0.6111577225656141, 'total': 14.2719838104322, 'withdrawal': 2.22634910618614}"
2021-06-11,"{'deposit': 5.92601406833693, 'inhouse': 4.59175661236841, 'inter': 0.47402157385784205, 'total': 12.6081753883369, 'withdrawal': 1.61638313377375}"
2021-06-12,"{'deposit': 4.28857239161429, 'inhouse': 6.81291207401692, 'inter': 0.40843392349467306, 'total': 13.3052042616143, 'withdrawal': 1.79528587248841}"
2021-06-13,"{'deposit': 3.42332410375702, 'inhouse': 2.04601867619666, 'inter': 0.349409072029823, 'total': 7.29266280375702, 'withdrawal': 1.47391095177351}"
2021-06-14,"{'deposit': 6.0892750165769, 'inhouse': 3.46446109882889, 'inter': 0.540255125466236, 'total': 12.0555564865769, 'withdrawal': 1.96156524570488}"
2021-06-15,"{'deposit': 5.76360708146446, 'inhouse': 3.9598542660191, 'inter': 0.578045458232457, 'total': 12.3374950114645, 'withdrawal': 2.03598820574844}"
2021-06-16,"{'deposit': 5.68862455478058, 'inhouse': 2.93256503487382, 'inter': 0.576998495240449, 'total': 11.2477328347806, 'withdrawal': 2.04954474988573}"
2021-06-17,"{'deposit': 4.67791609965617, 'inhouse': 2.40315620016745, 'inter': 0.48595473205370404, 'total': 9.55472039965617, 'withdrawal': 1.98769336777885}"
2021-06-18,"{'deposit': 4.17916027356994, 'inhouse': 5.5564869977838, 'inter': 0.570312028817843, 'total': 12.0750315635699, 'withdrawal': 1.76907226339835}"
2021-06-19,"{'deposit': 3.30059590735637, 'inhouse': 2.33243338624978, 'inter': 0.399335251241245, 'total': 7.29543063735637, 'withdrawal': 1.26306609250898}"
2021-06-20,"{'deposit': 3.26626984755296, 'inhouse': 2.96628015005555, 'inter': 0.442763618626324, 'total': 7.78986917755296, 'withdrawal': 1.11455556131813}"
2021-06-21,"{'deposit': 7.20945370858457, 'inhouse': 3.3114219230090702, 'inter': 0.724151799392977, 'total': 13.0597398485846, 'withdrawal': 1.81471241759795}"
2021-06-22,"{'deposit': 7.96079284827627, 'inhouse': 3.58833217469248, 'inter': 0.863108351174782, 'total': 14.5349360882763, 'withdrawal': 2.12270271413274}"
2021-06-23,"{'deposit': 9.870142153985089, 'inhouse': 4.63053468074696, 'inter': 0.85057245302182, 'total': 17.4619461539851, 'withdrawal': 2.11069686623122}"
2021-06-24,"{'deposit': 7.63690894413946, 'inhouse': 3.86366169746811, 'inter': 0.587830978888921, 'total': 14.3016759241395, 'withdrawal': 2.21327430364297}"
2021-06-25,"{'deposit': 7.47081722329163, 'inhouse': 4.23898434054094, 'inter': 0.572059873397435, 'total': 14.3700423632916, 'withdrawal': 2.08818092606163}"
2021-06-26,"{'deposit': 4.83243344606883, 'inhouse': 3.00779680069283, 'inter': 0.6327482261184261, 'total': 9.87438803606883, 'withdrawal': 1.40140956318874}"
2021-06-27,"{'deposit': 4.02424758595361, 'inhouse': 2.53008259195301, 'inter': 0.46672147688178606, 'total': 8.13820626595361, 'withdrawal': 1.11715461116521}"
2021-06-28,"{'deposit': 9.16952579281476, 'inhouse': 4.14374765747711, 'inter': 0.631029633696747, 'total': 15.7815389728148, 'withdrawal': 1.83723588882615}"
2021-06-29,"{'deposit': 8.76765624374154, 'inhouse': 4.18179068427363, 'inter': 0.63310064413183, 'total': 15.5829856137415, 'withdrawal': 2.00043804159454}"
2021-06-30,"{'deposit': 9.822307571607, 'inhouse': 4.74499893731499, 'inter': 0.6630765630163761, 'total': 17.370136601607, 'withdrawal': 2.13975352966864}"
2021-07-01,"{'deposit': 12.2165828471893, 'inhouse': 6.1451772544104, 'inter': 0.613266136385424, 'total': 21.6072630271893, 'withdrawal': 2.6322367892041703}"
2021-07-02,"{'deposit': 10.4850772929406, 'inhouse': 5.18128835499098, 'inter': 0.585203163369264, 'total': 18.4200928529406, 'withdrawal': 2.16852404163976}"
2021-07-03,"{'deposit': 9.97248010443345, 'inhouse': 4.91849647122472, 'inter': 0.45768427364206204, 'total': 17.9990098244335, 'withdrawal': 2.65034897513322}"
2021-07-04,"{'deposit': 7.83190291520258, 'inhouse': 4.22842652039216, 'inter': 0.35682183908542703, 'total': 14.2022818152026, 'withdrawal': 1.78513054052241}"
2021-07-05,"{'deposit': 8.23901435151963, 'inhouse': 4.18158844289134, 'inter': 0.451667660790089, 'total': 14.9322501215196, 'withdrawal': 2.05997966631857}"
2021-07-06,"{'deposit': 7.59817134628855, 'inhouse': 4.39424336772763, 'inter': 0.44048503455263105, 'total': 14.5263533962886, 'withdrawal': 2.09345364771974}"
2021-07-07,"{'deposit': 5.46586909698845, 'inhouse': 2.54589606260577, 'inter': 0.513280543090329, 'total': 10.4288176169885, 'withdrawal': 1.9037719143039}"
2021-07-08,"{'deposit': 4.42626494822801, 'inhouse': 2.39314184054892, 'inter': 0.48103967530505, 'total': 8.99818381822801, 'withdrawal': 1.6977373541460299}"
2021-07-09,"{'deposit': 4.15585593561165, 'inhouse': 2.00746561172591, 'inter': 0.40992758036402, 'total': 8.22477555561165, 'withdrawal': 1.65152642791007}"
2021-07-10,"{'deposit': 2.4569276389553902, 'inhouse': 1.73478522437825, 'inter': 0.318462817341216, 'total': 5.7535179789554, 'withdrawal': 1.24334229828054}"
2021-07-11,"{'deposit': 2.3982215643750298, 'inhouse': 1.38375050000782, 'inter': 0.284044843734205, 'total': 5.09739824437503, 'withdrawal': 1.03138133625798}"
2021-07-12,"{'deposit': 4.5687314948746, 'inhouse': 2.09468796466756, 'inter': 0.383666994638439, 'total': 8.6494351848746, 'withdrawal': 1.602348730694}"
2021-07-13,"{'deposit': 4.08011345891907, 'inhouse': 2.19242286709216, 'inter': 0.38311239963694, 'total': 8.18113805891907, 'withdrawal': 1.5254893332709}"
2021-07-14,"{'deposit': 3.5594553866561798, 'inhouse': 2.00332143036703, 'inter': 0.40810715654579705, 'total': 7.42605278665618, 'withdrawal': 1.45516881308717}"
2021-07-15,"{'deposit': 3.0357046611203202, 'inhouse': 1.65074733489243, 'inter': 0.39126121652636503, 'total': 6.58736960112032, 'withdrawal': 1.50965638858121}"
2021-07-16,"{'deposit': 2.53384380079756, 'inhouse': 1.30538498478924, 'inter': 0.40966543837989605, 'total': 5.56786293079756, 'withdrawal': 1.31896870683086}"
2021-07-17,"{'deposit': 1.33141441453269, 'inhouse': 0.883858010662332, 'inter': 0.33285034739137603, 'total': 3.66683896453269, 'withdrawal': 1.11871619194629}"
2021-07-18,"{'deposit': 1.62720503631048, 'inhouse': 0.76027901309107, 'inter': 0.28499847917096804, 'total': 3.59161242631048, 'withdrawal': 0.919129897737962}"
2021-07-19,"{'deposit': 2.66737315962464, 'inhouse': 1.04931518259679, 'inter': 0.5304627602406811, 'total': 5.73947730962464, 'withdrawal': 1.49232620716253}"
2021-07-20,"{'deposit': 2.3293994698080702, 'inhouse': 1.16909599390871, 'inter': 0.559340683560971, 'total': 5.43656642980807, 'withdrawal': 1.37873028253032}"
2021-07-21,"{'deposit': 1.52398553504716, 'inhouse': 1.09418105522046, 'inter': 0.48361907427751605, 'total': 4.44786658504716, 'withdrawal': 1.34608092050202}"
2021-07-22,"{'deposit': 1.6133815005568501, 'inhouse': 0.946852872349885, 'inter': 0.349538185398168, 'total': 4.16906312055685, 'withdrawal': 1.25929056225195}"
2021-07-23,"{'deposit': 1.4161395519167, 'inhouse': 0.961122978208202, 'inter': 0.38232455838455, 'total': 4.0532182019167, 'withdrawal': 1.29363111340725}"
2021-07-24,"{'deposit': 1.11968876278059, 'inhouse': 0.7475997818069791, 'inter': 0.35679387903034204, 'total': 3.26999110278059, 'withdrawal': 1.04590867916268}"
2021-07-25,"{'deposit': 0.8292379248525321, 'inhouse': 0.68980402180605, 'inter': 0.31627799831222, 'total': 2.79307773485253, 'withdrawal': 0.9577577898817291}"
2021-07-26,"{'deposit': 2.10604810578674, 'inhouse': 1.29635592992088, 'inter': 0.9086390074693691, 'total': 6.05999588578674, 'withdrawal': 1.74895284260975}"
2021-07-27,"{'deposit': 1.85396237698782, 'inhouse': 1.73573677806075, 'inter': 0.5864466993171591, 'total': 5.58891561698782, 'withdrawal': 1.4127697626220899}"
2021-07-28,"{'deposit': 1.7152179991628, 'inhouse': 1.01731938358735, 'inter': 0.5974461823861751, 'total': 4.9046934991628, 'withdrawal': 1.57470993402648}"
2021-07-29,"{'deposit': 1.4907821271561201, 'inhouse': 1.03973304082215, 'inter': 0.5294950671234561, 'total': 4.35047276715612, 'withdrawal': 1.29046253205439}"
2021-07-30,"{'deposit': 1.55718317734221, 'inhouse': 1.01861904711897, 'inter': 0.438815848879931, 'total': 4.43649918734221, 'withdrawal': 1.4218811140011}"
2021-07-31,"{'deposit': 1.12825490400677, 'inhouse': 0.7919607969496181, 'inter': 0.32765707832039703, 'total': 3.45467498400677, 'withdrawal': 1.20680220472998}"
2021-08-01,"{'deposit': 0.9785479926819791, 'inhouse': 0.6884896383193071, 'inter': 0.261641833232639, 'total': 2.7785889926819802, 'withdrawal': 0.8499095284480541}"
2021-08-02,"{'deposit': 1.2596920277073, 'inhouse': 0.943239184449093, 'inter': 0.39293216157735805, 'total': 4.0376663877073, 'withdrawal': 1.44180301397355}"
2021-08-03,"{'deposit': 1.33662488632577, 'inhouse': 0.92812788276239, 'inter': 0.36158259374475904, 'total': 3.89435579632577, 'withdrawal': 1.26802043349285}"
2021-08-04,"{'deposit': 1.5848884674543902, 'inhouse': 1.3073319842058, 'inter': 0.306784954510525, 'total': 4.50217682745439, 'withdrawal': 1.30317142128368}"
2021-08-05,"{'deposit': 1.4872273366673099, 'inhouse': 1.12680859833885, 'inter': 0.49415458995045203, 'total': 4.30075498666731, 'withdrawal': 1.1925644617107}"
2021-08-06,"{'deposit': 1.5937844389454, 'inhouse': 1.12800528988156, 'inter': 0.38486490950072205, 'total': 4.3947833689454, 'withdrawal': 1.28812873061772}"
2021-08-07,"{'deposit': 0.95371328991455, 'inhouse': 0.9903234439234391, 'inter': 0.458637259780701, 'total': 3.45278557991455, 'withdrawal': 1.05011158629586}"
2021-08-08,"{'deposit': 0.9504813909821661, 'inhouse': 0.8595068406328681, 'inter': 0.32553072213925205, 'total': 3.14113995098216, 'withdrawal': 1.00562099722788}"
2021-08-09,"{'deposit': 1.32172029511122, 'inhouse': 1.03959642756148, 'inter': 0.384505489004942, 'total': 4.04398864511122, 'withdrawal': 1.29816643343358}"
2021-08-10,"{'deposit': 1.33707769766263, 'inhouse': 1.1208773061403, 'inter': 0.44382795311613, 'total': 4.34487631766263, 'withdrawal': 1.4430933607435699}"
2021-08-11,"{'deposit': 1.3095536160600099, 'inhouse': 1.17055790463834, 'inter': 0.33805943792588905, 'total': 4.19885422606001, 'withdrawal': 1.38068326743577}"
2021-08-12,"{'deposit': 1.19689889173817, 'inhouse': 1.15317778505091, 'inter': 0.357926125810176, 'total': 4.06377000173817, 'withdrawal': 1.35576719913892}"
2021-08-13,"{'deposit': 2.37172805420592, 'inhouse': 1.33394958741224, 'inter': 0.402835526403295, 'total': 5.25054892420592, 'withdrawal': 1.14203575618447}"
2021-08-14,"{'deposit': 0.9923624065491621, 'inhouse': 0.974598014416282, 'inter': 0.436603207472669, 'total': 3.26720148654916, 'withdrawal': 0.8636378581110481}"
2021-08-15,"{'deposit': 0.8515214855111001, 'inhouse': 0.845974986918634, 'inter': 0.33771513026301103, 'total': 3.1743335655111, 'withdrawal': 1.13912196281835}"
2021-08-16,"{'deposit': 1.50969122406098, 'inhouse': 1.16445117534686, 'inter': 0.40418752351924203, 'total': 4.91028618406098, 'withdrawal': 1.8319562611339}"
2021-08-17,"{'deposit': 1.56521210206395, 'inhouse': 1.20150833123377, 'inter': 0.37758734697752805, 'total': 4.58525569206395, 'withdrawal': 1.4409479117887}"
2021-08-18,"{'deposit': 1.68992738134276, 'inhouse': 1.45687598067682, 'inter': 0.407071827703859, 'total': 4.88356322134276, 'withdrawal': 1.32968803161933}"
2021-08-19,"{'deposit': 1.3516822552099201, 'inhouse': 1.1366671723963, 'inter': 0.44122879851801, 'total': 4.30956867520992, 'withdrawal': 1.37999044908569}"
2021-08-20,"{'deposit': 1.6906955903507201, 'inhouse': 1.10521622641657, 'inter': 0.48466788610277606, 'total': 4.90129288035072, 'withdrawal': 1.62071317748065}"
2021-08-21,"{'deposit': 1.14825604171323, 'inhouse': 0.9938418046827711, 'inter': 0.45215532315327506, 'total': 3.65359680171323, 'withdrawal': 1.05934363216395}"
2021-08-22,"{'deposit': 1.17749852986583, 'inhouse': 0.9402334281076681, 'inter': 0.256701131546248, 'total': 3.3671446398658302, 'withdrawal': 0.992711550346084}"
2021-08-23,"{'deposit': 1.51901857852958, 'inhouse': 1.18046787112146, 'inter': 0.45277458457881903, 'total': 4.66961745852958, 'withdrawal': 1.51735642429973}"
2021-08-24,"{'deposit': 1.42076442936599, 'inhouse': 1.15281736819524, 'inter': 0.398676499096669, 'total': 4.5135286293659895, 'withdrawal': 1.5412703327080899}"
2021-08-25,"{'deposit': 1.25275413645682, 'inhouse': 1.09339777897451, 'inter': 0.370126852422123, 'total': 4.04069483645682, 'withdrawal': 1.32441606860337}"
2021-08-26,"{'deposit': 1.07983083918176, 'inhouse': 1.04461578053082, 'inter': 0.357407548749609, 'total': 3.73202958918176, 'withdrawal': 1.25017542071958}"
2021-08-27,"{'deposit': 1.07529392449081, 'inhouse': 1.22920621114435, 'inter': 0.370545756906944, 'total': 4.02927079449081, 'withdrawal': 1.3542249019487}"
2021-08-28,"{'deposit': 0.9351439824600131, 'inhouse': 1.05012447025058, 'inter': 0.300708524693027, 'total': 3.38751665246001, 'withdrawal': 1.10153967505639}"
